Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
d76f55ff08572458f14bbb58be39a08a	1.123134894116458e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Amylocorticiales	Amylocorticiaceae	Amyloxenasma	Amyloxenasma_allantosporum
bd90d0915c8fb9d7176d25117c664f16	2.517412191246768e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
aa10a34034826a9531077bb65ef95c59	1.798981776314606e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
8b27a326cb975f8ac3e64350e44d063d	1.4624975602257188e-5	5	NA	0.7368697542003589	0.7368697542003589	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
0b2832c80a2260e97947e66e7f35a128	1.2158274870139277e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
a68ed5e614ea07aca2ca328ac2af3586	1.432986245771166e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	NA
bae99ee577bfdeb631b8e60aff306a17	2.9190515939263853e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna	NA
d41398f132bc752587e9ca7b12d968f6	1.8824993042937355e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_pallidum
d5bebb0aebe19183af2819fe85ecc3b0	6.794280987829375e-6	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium	Curvibasidium_sp
92793e78b6a899eeea2669f79c136533	1.59396842083838e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	Pseudopithomyces_karoo
eb5c70fdb22c880cacc74fe0753caaef	2.896229361217726e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum
b00fbaa79ce51e8f16f0f141c612acf1	1.1381698624496978e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	NA	NA	NA	NA	NA
e3df1f14e2afac0210fe99dc22cdfc72	1.6517435230109417e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_minuta
1022341e7a87c1c2157d2c497285509f	1.6517435230109417e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_sp
e78aaaef90072fd33054a81cf44503a9	7.380658793054544e-6	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
2275c2ba47130378d82eabcd8acbda64	1.603167002975478e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	NA
